owner_name_clean,stem,raw_examples,group_id,group_name,owner_parcels
O I C HOMES AT 3106 WELLIGNTON AVENUE,O I C HOMES AT 3106 WELLIGNTON AVENUE,O.I.C. HOMES AT 3106 WELLIGNTON AVENUE,0,"BEAZER HOMES, LLC",1
O I C HOMES AT 6300 AMERICAN COURT,O I C HOMES AT 6300 AMERICAN COURT,O.I.C. HOMES AT 6300 AMERICAN COURT,0,"BEAZER HOMES, LLC",1
O I C HOMES AT 6303 AMERICAN COURT,O I C HOMES AT 6303 AMERICAN COURT,O.I.C. HOMES AT 6303 AMERICAN COURT,0,"BEAZER HOMES, LLC",1
O I C HOMES AT 669 WESTBORO DRIVE,O I C HOMES AT 669 WESTBORO DRIVE,O.I.C. HOMES AT 669 WESTBORO DRIVE,0,"BEAZER HOMES, LLC",1
O I C HOMES AT 903 POTTER LANE,O I C HOMES AT 903 POTTER LANE,O.I.C. HOMES AT 903 POTTER LANE,0,"BEAZER HOMES, LLC",1
O I C HOMES AT 920 14TH AVENUE SOUTH,O I C HOMES AT 920 14TH AVENUE SOUTH,O.I.C. HOMES AT 920 14TH AVENUE SOUTH,0,"BEAZER HOMES, LLC",1
PADRE PIO PROPERTIES LLC,PADRE PIO PROPERTIES,"PADRE PIO PROPERTIES  LLC; PADRE PIO PROPERTIES LLC; PADRE PIO PROPERTIES, LLC",0,"BEAZER HOMES, LLC",52
PHILHALL CORP,PHILHALL,PHILHALL CORP.,0,"BEAZER HOMES, LLC",18
PHILHALL CORP & RANDALL PHILLIPS BLDRS,PHILHALL CORP & RANDALL PHILLIPS BLDRS,PHILHALL CORP. & RANDALL PHILLIPS BLDRS.,0,"BEAZER HOMES, LLC",2
PHILHALL CORP &RANDALL PHILLIPS BLDRS IN,PHILHALL CORP &RANDALL PHILLIPS BLDRS IN,"PHILHALL CORP.&RANDALL PHILLIPS BLDRS,IN",0,"BEAZER HOMES, LLC",1
PHILHALL CORPORATION,PHILHALL,PHILHALL CORPORATION,0,"BEAZER HOMES, LLC",1
PHILIPS BUILDERS LLC,PHILIPS BUILDERS,PHILIPS BUILDERS LLC,0,"BEAZER HOMES, LLC",1
PHILLIPS BLDRS INC,PHILLIPS BLDRS,"PHILLIPS BLDRS., INC.",0,"BEAZER HOMES, LLC",1
PHILLIPS BUILDERS INC,PHILLIPS BUILDERS,"PHILLIPS BUILDERS, INC.",0,"BEAZER HOMES, LLC",107
PHILLIPS BUILDERS INC & PHILLIP CORP,PHILLIPS BUILDERS INC & PHILLIP,"PHILLIPS BUILDERS, INC. & PHILLIP CORP.",0,"BEAZER HOMES, LLC",1
PHILLIPS BUILDERS LLC,PHILLIPS BUILDERS,"PHILLIPS BUILDERS LLC; PHILLIPS BUILDERS, LLC; PHILLIPS BUILDERS, LLC.",0,"BEAZER HOMES, LLC",84
PHILLIPS RANDALL BLDRS & PHILHALL CORP,PHILLIPS RANDALL BLDRS & PHILHALL,"PHILLIPS, RANDALL BLDRS.& PHILHALL CORP.",0,"BEAZER HOMES, LLC",4
PHILLIPS RANDALL BLDRS &PHILHALL CORP,PHILLIPS RANDALL BLDRS &PHILHALL,"PHILLIPS, RANDALL BLDRS.&PHILHALL CORP.",0,"BEAZER HOMES, LLC",1
PHILLIPS RANDALL BLDRS INC,PHILLIPS RANDALL BLDRS,"PHILLIPS, RANDALL BLDRS. INC.; PHILLIPS, RANDALL BLDRS., INC.",0,"BEAZER HOMES, LLC",59
PHILLIPS RANDALL BLDRS INC &PHILHALL C,PHILLIPS RANDALL BLDRS INC &PHILHALL C,"PHILLIPS, RANDALL BLDRS. INC.&PHILHALL C",0,"BEAZER HOMES, LLC",1
PHILLIPS RANDALL BUILDERS INC,PHILLIPS RANDALL BUILDERS,"PHILLIPS, RANDALL BUILDERS INC; PHILLIPS, RANDALL BUILDERS, INC.",0,"BEAZER HOMES, LLC",2
PHILLIPS RANDALL TR,PHILLIPS RANDALL,"PHILLIPS, RANDALL TR",0,"BEAZER HOMES, LLC",1
PILLOW THOMAS & GLORIA REVOCABLE LIVING TRUST,PILLOW THOMAS & GLORIA REVOCABLE LIVING,"PILLOW, THOMAS & GLORIA REVOCABLE LIVING TRUST",0,"BEAZER HOMES, LLC",2
PILLOW THOMAS REVOCABLE LIVING TRUST THE,PILLOW THOMAS REVOCABLE LIVING TRUST THE,"PILLOW, THOMAS REVOCABLE LIVING TRUST, THE",0,"BEAZER HOMES, LLC",2
R S TATUM CO,R S TATUM,R. S. TATUM CO.; R. S. TATUM COMPANY,0,"BEAZER HOMES, LLC",7
RAMIREZ JANINE REVOCABLE TRUST,RAMIREZ JANINE REVOCABLE,"RAMIREZ, JANINE REVOCABLE TRUST",0,"BEAZER HOMES, LLC",1
RANDALL PHILLIPS BLDRS INC,RANDALL PHILLIPS BLDRS,"RANDALL PHILLIPS BLDRS., INC.",0,"BEAZER HOMES, LLC",1
RANDALL PHILLIPS BUILDERS INC,RANDALL PHILLIPS BUILDERS,"RANDALL PHILLIPS BUILDERS, INC.",0,"BEAZER HOMES, LLC",5
RANDALL PHILLIPS HOMES LLC,RANDALL PHILLIPS HOMES,"RANDALL PHILLIPS HOMES, LLC; RANDALL PHILLIPS HOMES, LLC.",0,"BEAZER HOMES, LLC",9
REELFOOT DEV CORP,REELFOOT DEV,REELFOOT DEV. CORP.,0,"BEAZER HOMES, LLC",3
REEVES HAROLD TR,REEVES HAROLD,"REEVES, HAROLD, TR.",0,"BEAZER HOMES, LLC",5
REEVES HAROLD TRUSTEE,REEVES HAROLD TRUSTEE,"REEVES, HAROLD TRUSTEE; REEVES, HAROLD, TRUSTEE",0,"BEAZER HOMES, LLC",24
RIVERBRIDGE HOMEOWNERS ASSOC INC,RIVERBRIDGE HOMEOWNERS,"RIVERBRIDGE HOMEOWNERS ASSOC., INC.; RIVERBRIDGE HOMEOWNERS ASSOCIATION, INC.",0,"BEAZER HOMES, LLC",9
RIVERBROOK HOMEOWNERS ASSOC INC,RIVERBROOK HOMEOWNERS,"RIVERBROOK HOMEOWNERS ASSOCIATION, INC; RIVERBROOK HOMEOWNERS ASSOCIATION, INC.",0,"BEAZER HOMES, LLC",30
RIVERWOOD HOMEOWNERS ASSOC INC,RIVERWOOD HOMEOWNERS,"RIVERWOOD HOMEOWNERS ASSOCIATION, INC",0,"BEAZER HOMES, LLC",1
ROBINSON CHARLES E & GWENDOLYN W REVOCABLE LIVING TRUST,ROBINSON CHARLES E & GWENDOLYN W REVOCABLE LIVING,"ROBINSON, CHARLES E. & GWENDOLYN W. REVOCABLE LIVING TRUST",0,"BEAZER HOMES, LLC",1
ROOM FOR HOPE LLC,ROOM FOR HOPE,"ROOM FOR HOPE, LLC",0,"BEAZER HOMES, LLC",2
RS RENTAL II,RS RENTAL II,RS RENTAL II,0,"BEAZER HOMES, LLC",1
RS RENTAL II A LLC,RS RENTAL II A,RS RENTAL II A LLC,0,"BEAZER HOMES, LLC",1
RS RENTAL II LLC,RS RENTAL II,"RS RENTAL II LLC; RS RENTAL II, LLC",0,"BEAZER HOMES, LLC",22
RS RENTAL III A LLC,RS RENTAL III A,"RS RENTAL III  A LLC; RS RENTAL III - A LLC; RS RENTAL III - A, LLC",0,"BEAZER HOMES, LLC",29
RS RENTAL III B LLC,RS RENTAL III B,"RS RENTAL III B LLC; RS RENTAL III B, LLC; RS RENTAL III-B LLC",0,"BEAZER HOMES, LLC",9
SAHARA INVESTMENTS,SAHARA INVESTMENTS,SAHARA INVESTMENTS,0,"BEAZER HOMES, LLC",2
SEG INVESTMENTS,SEG INVESTMENTS,SEG INVESTMENTS,0,"BEAZER HOMES, LLC",1
SEG INVESTMENTS LP,SEG INVESTMENTS,"SEG INVESTMENTS LP; SEG INVESTMENTS, L.P.; SEG INVESTMENTS, LP",0,"BEAZER HOMES, LLC",35
SHERIDAN CONST CO,SHERIDAN CONST,SHERIDAN CONST. CO.,0,"BEAZER HOMES, LLC",6
SHERIDAN CONSTRUCTION CO,SHERIDAN CONSTRUCTION,SHERIDAN CONSTRUCTION CO.,0,"BEAZER HOMES, LLC",4
SMITH SPRINGS CHURCH OF CHRIST TR,SMITH SPRINGS CHURCH OF CHRIST,SMITH SPRINGS CHURCH OF CHRIST TR.,0,"BEAZER HOMES, LLC",3
SMITH SPRINGS CHURCH OF CHRIST TRUSTEE,SMITH SPRINGS CHURCH OF CHRIST TRUSTEE,"SMITH SPRINGS CHURCH OF CHRIST, TRUSTEES",0,"BEAZER HOMES, LLC",1
SUBMERGENT RECLAMATIONS GP,SUBMERGENT RECLAMATIONS,"SUBMERGENT  RECLAMATIONS GP; SUBMERGENT RECLAMATIONS, GP",0,"BEAZER HOMES, LLC",3
SUMMIT AT THE WOODLANDS HOMEOWNERS ASSOC INC,SUMMIT AT THE WOODLANDS HOMEOWNERS,"SUMMIT AT THE WOODLANDS HOMEOWNERS ASSOC, INC; SUMMIT AT THE WOODLANDS HOMEOWNERS ASSOCIATION, INC",0,"BEAZER HOMES, LLC",3
SWAG R E LLC & CRABTREE DIANE M 2012 FAMILY TRUST,SWAG R E LLC & CRABTREE DIANE M 2012 FAMILY,"SWAG R.E., LLC & CRABTREE, DIANE M. 2012 FAMILY TRUST",0,"BEAZER HOMES, LLC",1
TAYLOR PROPERTIES I LLC,TAYLOR PROPERTIES I,"TAYLOR PROPERTIES I LLC; TAYLOR PROPERTIES I, LLC",0,"BEAZER HOMES, LLC",43
TAYLOR PROPERTIES I PLLC,TAYLOR PROPERTIES I,"TAYLOR PROPERTIES I, PLLC",0,"BEAZER HOMES, LLC",1
TENNREAL INC,TENNREAL,"TENNREAL INC.; TENNREAL, INC.",0,"BEAZER HOMES, LLC",117
TOWNHOMES OF SHADOW GLEN HOMEOWNERS ASSOC INC THE,TOWNHOMES OF SHADOW GLEN HOMEOWNERS ASSOC INC THE,"TOWNHOMES OF SHADOW GLEN HOMEOWNERS ASSOCIATION INC, THE; TOWNHOMES OF SHADOW GLEN HOMEOWNERS ASSOCIATION, INC, THE; TOWNHOMES OF SHADOW GLEN HOMEOWNERS ASSOCIATION, INC., THE",0,"BEAZER HOMES, LLC",5
TRIPLE M DEVELOPMENT LLC,TRIPLE M DEVELOPMENT,"TRIPLE M DEVELOPMENT, LLC",0,"BEAZER HOMES, LLC",1
TRIPLEM DEVELOPMENT LLC,TRIPLEM DEVELOPMENT,"TRIPLEM DEVELOPMENT, LLC",0,"BEAZER HOMES, LLC",6
TRIPLEM DEVELOPMENT LLC & MNG INVESTMENTS LLC,TRIPLEM DEVELOPMENT LLC & MNG INVESTMENTS,"TRIPLEM DEVELOPMENT, LLC & MNG INVESTMENTS, LLC",0,"BEAZER HOMES, LLC",6
TRUE INVESTMENTS INC,TRUE INVESTMENTS,"TRUE INVESTMENTS INC; TRUE INVESTMENTS INC.; TRUE INVESTMENTS, INC",0,"BEAZER HOMES, LLC",11
TRUE RENTALS LLC,TRUE RENTALS,"TRUE RENTALS, LLC",0,"BEAZER HOMES, LLC",2
TURNER FAMILY TRUST,TURNER FAMILY,TURNER FAMILY TRUST,0,"BEAZER HOMES, LLC",1
TURNER FAMILY TRUST THE,TURNER FAMILY TRUST THE,"TURNER FAMILY TRUST, THE",0,"BEAZER HOMES, LLC",1
VERITAS GP,VERITAS,VERITAS GP,0,"BEAZER HOMES, LLC",1
VERITAS PROPERTIES GENERAL PARTNERSHIP,VERITAS PROPERTIES GENERAL,VERITAS PROPERTIES GENERAL PARTNERSHIP,0,"BEAZER HOMES, LLC",1
VERITAS PROPERTIES GP,VERITAS PROPERTIES,"VERITAS PROPERTIES GP; VERITAS PROPERTIES, GP",0,"BEAZER HOMES, LLC",6
VILLAGES OF RIVERWOOD HOMEOWNERS ASS0 INC THE,VILLAGES OF RIVERWOOD HOMEOWNERS ASS0 INC THE,"VILLAGES OF RIVERWOOD HOMEOWNERS ASS0, INC., THE",0,"BEAZER HOMES, LLC",1
VILLAGES OF RIVERWOOD HOMEOWNERS ASSO INC THE,VILLAGES OF RIVERWOOD HOMEOWNERS ASSO INC THE,"VILLAGES OF RIVERWOOD HOMEOWNERS ASSO, INC, THE; VILLAGES OF RIVERWOOD HOMEOWNERS ASSO, INC., THE; VILLAGES OF RIVERWOOD HOMEOWNERS ASSO. INC., THE",0,"BEAZER HOMES, LLC",50
VILLAGES OF RIVERWOOD HOMEOWNERS ASSOC INC,VILLAGES OF RIVERWOOD HOMEOWNERS,"VILLAGES OF RIVERWOOD HOMEOWNERS ASSOC., INC.; VILLAGES OF RIVERWOOD HOMEOWNERS ASSOCIATION, INC.",0,"BEAZER HOMES, LLC",10
VILLAGES OF RIVERWOOD HOMEOWNERS ASSOC INC THE,VILLAGES OF RIVERWOOD HOMEOWNERS ASSOC INC THE,"VILLAGES OF RIVERWOOD HOMEOWNERS ASSOCIATION, INC., THE",0,"BEAZER HOMES, LLC",31
VM PRONTO LLC,VM PRONTO,"VM PRONTO, LLC",0,"BEAZER HOMES, LLC",7
WHITE JOANN L REV TRUST THE,WHITE JOANN L REV TRUST THE,"WHITE, JOANN L REV TRUST, THE",0,"BEAZER HOMES, LLC",2
WHITE JOANN L REVOCABLE LIVING TRUST,WHITE JOANN L REVOCABLE LIVING,"WHITE, JOANN L REVOCABLE LIVING TRUST",0,"BEAZER HOMES, LLC",2
WHITE JOANN L REVOCABLE LIVING TRUST THE,WHITE JOANN L REVOCABLE LIVING TRUST THE,"WHITE, JOANN L REVOCABLE LIVING TRUST, THE",0,"BEAZER HOMES, LLC",11
WILSON BENJAMIN C REVOCABLE LIVING TRUST,WILSON BENJAMIN C REVOCABLE LIVING,"WILSON, BENJAMIN C. REVOCABLE LIVING TRUST",0,"BEAZER HOMES, LLC",1
WILSON BENJAMIN C REVOCABLE LIVING TRUST THE ET AL,WILSON BENJAMIN C REVOCABLE LIVING TRUST THE ET AL,"WILSON, BENJAMIN C REVOCABLE LIVING TRUST, THE ET AL",0,"BEAZER HOMES, LLC",1
WILSON BENJAMIN REVOCABLE LIVING TRUST,WILSON BENJAMIN REVOCABLE LIVING,"WILSON, BENJAMIN REVOCABLE LIVING TRUST",0,"BEAZER HOMES, LLC",6
WILSON BENJAMIN REVOCABLE LIVING TRUST & ET AL,WILSON BENJAMIN REVOCABLE LIVING TRUST & ET AL,"WILSON, BENJAMIN REVOCABLE LIVING TRUST & ET AL",0,"BEAZER HOMES, LLC",2
WILSON BENJAMIN REVOCABLE LIVING TRUST & ETAL,WILSON BENJAMIN REVOCABLE LIVING TRUST & ETAL,"WILSON, BENJAMIN REVOCABLE LIVING TRUST & ETAL",0,"BEAZER HOMES, LLC",3
WILSON BENJAMIN REVOCABLE LIVING TRUST THE,WILSON BENJAMIN REVOCABLE LIVING TRUST THE,"WILSON, BENJAMIN REVOCABLE LIVING TRUST, THE",0,"BEAZER HOMES, LLC",1
WILSON CAMP HOMEOWNERS ASSOC INC,WILSON CAMP HOMEOWNERS,"WILSON CAMP HOMEOWNERS ASSOC, INC; WILSON CAMP HOMEOWNERS ASSOCIATION, INC.",0,"BEAZER HOMES, LLC",3
WOODS CARLA SUE LIVING TRUST,WOODS CARLA SUE LIVING,"WOODS, CARLA SUE LIVING TRUST",0,"BEAZER HOMES, LLC",1
WORLDWIDE FABRICS LLC,WORLDWIDE FABRICS,"WORLDWIDE FABRICS, LLC",0,"BEAZER HOMES, LLC",1
X5 CONSTRUCTION LLC & METROPOLITAN CONSTRUCTION LLC,X5 CONSTRUCTION LLC & METROPOLITAN CONSTRUCTION,X5 CONSTRUCTION LLC & METROPOLITAN CONSTRUCTION LLC,0,"BEAZER HOMES, LLC",1
1134 HARMONY WAY LLC,1134 HARMONY WAY,1134 HARMONY WAY LLC,1,WHITE PINES BUILDING GROUP LLC,1
1516 CHURCH STREET PROPERTIES,1516 CHURCH STREET PROPERTIES,1516 CHURCH STREET PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,2
206 ACKLEN PARK LLC,206 ACKLEN PARK,"206 ACKLEN PARK, LLC",1,WHITE PINES BUILDING GROUP LLC,2
4204 PROPERTIES LLC,4204 PROPERTIES,"4204 PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,8
421 BROADWAY LLC,421 BROADWAY,"421 BROADWAY, LLC",1,WHITE PINES BUILDING GROUP LLC,1
615 PROPERTIES LLC,615 PROPERTIES,"615 PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,1
A & G PROPERTIES LLC,A & G PROPERTIES,"A & G PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,1
A & M PROPERTIES,A & M PROPERTIES,A & M PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,6
A & M PROPERTIES LLC,A & M PROPERTIES,"A & M PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,1
A & P PROPERTIES LLC,A & P PROPERTIES,"A & P PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,3
A AND M PROPERTIES LLC,A AND M PROPERTIES,"A AND M PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,1
ALEX INVESTMENT PARTNERS,ALEX INVESTMENT PARTNERS,ALEX INVESTMENT PARTNERS,1,WHITE PINES BUILDING GROUP LLC,3
ALEX INVESTMENTS PARTNERS,ALEX INVESTMENTS PARTNERS,ALEX INVESTMENTS PARTNERS,1,WHITE PINES BUILDING GROUP LLC,1
ALEX INVESTMENTS PARTNERS LP,ALEX INVESTMENTS PARTNERS,"ALEX INVESTMENTS PARTNERS, LP",1,WHITE PINES BUILDING GROUP LLC,1
ANWAR MOHAMMAD LIVING TRUST,ANWAR MOHAMMAD LIVING,"ANWAR, MOHAMMAD LIVING TRUST",1,WHITE PINES BUILDING GROUP LLC,1
ARLINGTON COURT LTD,ARLINGTON COURT,ARLINGTON COURT LTD.,1,WHITE PINES BUILDING GROUP LLC,1
ATWILL PROPERTIES LLC,ATWILL PROPERTIES,"ATWILL PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,3
B & I PROPERTIES LLC,B & I PROPERTIES,"B & I PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,1
B C D PROPERTIES,B C D PROPERTIES,B C D PROPERTIES; B.C.D. PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,2
B J J A PROPERTIES LLC,B J J A PROPERTIES,"B.J.J.A. PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,1
BABY LETS CRUZE LLC,BABY LETS CRUZE,"BABY LETS CRUZE, LLC",1,WHITE PINES BUILDING GROUP LLC,1
BCD PROPERTIES I GP,BCD PROPERTIES I,"BCD PROPERTIES I, GP",1,WHITE PINES BUILDING GROUP LLC,2
BECK MARTHA CONE & BECK MARTHA CONE CHILDREN S TR,BECK MARTHA CONE & BECK MARTHA CONE CHILDREN S,"BECK, MARTHA CONE & BECK, MARTHA CONE CHILDREN'S TR",1,WHITE PINES BUILDING GROUP LLC,1
BECK MARTHA CONE & MARTHA CONE BECK CHILDREN S TRUST,BECK MARTHA CONE & MARTHA CONE BECK CHILDREN S,"BECK, MARTHA CONE & MARTHA CONE BECK CHILDREN'S TRUST",1,WHITE PINES BUILDING GROUP LLC,2
BECK MARTHA CONE & MARTHA CONE CHILDREN S TRUST THE,BECK MARTHA CONE & MARTHA CONE CHILDREN S TRUST THE,"BECK, MARTHA CONE & MARTHA CONE CHILDREN'S TRUST, THE",1,WHITE PINES BUILDING GROUP LLC,1
BECK PAMELA A REV LIVING TRUST,BECK PAMELA A REV LIVING,"BECK, PAMELA A REV LIVING TRUST",1,WHITE PINES BUILDING GROUP LLC,2
BEHG LLC,BEHG,"BEHG LLC; BEHG, LLC",1,WHITE PINES BUILDING GROUP LLC,4
BORDA TENNESSEE COMMUNITY PROPERTY TRUST,BORDA TENNESSEE COMMUNITY PROPERTY,BORDA TENNESSEE COMMUNITY PROPERTY TRUST `,1,WHITE PINES BUILDING GROUP LLC,1
BOURKE TENNESSEE COMMUNITY PROPERTY TRUST,BOURKE TENNESSEE COMMUNITY PROPERTY,BOURKE TENNESSEE COMMUNITY PROPERTY TRUST,1,WHITE PINES BUILDING GROUP LLC,1
BROWN EDDY TR,BROWN EDDY,"BROWN, EDDY, TR.",1,WHITE PINES BUILDING GROUP LLC,1
BUCK TENNESSEE COMMUNITY PROPERTY TRUST,BUCK TENNESSEE COMMUNITY PROPERTY,BUCK TENNESSEE COMMUNITY PROPERTY TRUST,1,WHITE PINES BUILDING GROUP LLC,1
BULLOCK AVE LAND TRUST MARTIN NICK TR,BULLOCK AVE LAND TRUST MARTIN NICK,"BULLOCK AVE.LAND TRUST, MARTIN, NICK,TR.",1,WHITE PINES BUILDING GROUP LLC,1
BURKE TENNESSEE COMMUNITY PROPERTY TRUST,BURKE TENNESSEE COMMUNITY PROPERTY,BURKE TENNESSEE COMMUNITY PROPERTY TRUST,1,WHITE PINES BUILDING GROUP LLC,1
BUTNER PATRICIA ANNE 2023 SPOUSAL LIFETIME ACCESS TR,BUTNER PATRICIA ANNE 2023 SPOUSAL LIFETIME ACCESS,"BUTNER, PATRICIA ANNE 2023 SPOUSAL LIFETIME ACCESS TR",1,WHITE PINES BUILDING GROUP LLC,5
C & B PROPERTIES,C & B PROPERTIES,C & B PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,4
C & H PROPERTIES LLC,C & H PROPERTIES,"C & H PROPERTIES LLC; C & H PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,48
C & S PROPERTIES,C & S PROPERTIES,C & S PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,5
C & S PROPERTIES LP,C & S PROPERTIES,"C & S PROPERTIES, L.P.",1,WHITE PINES BUILDING GROUP LLC,2
C & S PROPERTIES TN LLC,C & S PROPERTIES TN,"C & S PROPERTIES TN, LLC",1,WHITE PINES BUILDING GROUP LLC,1
C & W PROPERTIES,C & W PROPERTIES,C & W PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,1
CHASE TENNESSEE COMMUNITY PROPERTY TRUST,CHASE TENNESSEE COMMUNITY PROPERTY,CHASE TENNESSEE COMMUNITY PROPERTY TRUST,1,WHITE PINES BUILDING GROUP LLC,2
CHURCH OF GOD IN CHRIST INC,CHURCH OF GOD IN CHRIST,"CHURCH OF GOD IN CHRIST, INC.",1,WHITE PINES BUILDING GROUP LLC,1
COBLE G WILLIAM 2020 FAMILY TRUST,COBLE G WILLIAM 2020 FAMILY,"COBLE, G. WILLIAM 2020 FAMILY TRUST",1,WHITE PINES BUILDING GROUP LLC,5
COLE TENNESSEE COMMUNITY PROPERTY TRUST,COLE TENNESSEE COMMUNITY PROPERTY,COLE TENNESSEE COMMUNITY PROPERTY TRUST,1,WHITE PINES BUILDING GROUP LLC,4
CONNELLY DORRIS & CO INC,CONNELLY DORRIS &,"CONNELLY, DORRIS & CO., INC.",1,WHITE PINES BUILDING GROUP LLC,2
COTHERN TENNESSEE COMMUNITY PROPERTY TRUST,COTHERN TENNESSEE COMMUNITY PROPERTY,COTHERN TENNESSEE COMMUNITY PROPERTY TRUST,1,WHITE PINES BUILDING GROUP LLC,2
CURTIS TENNESSEE COMMUNITY PROPERTY TRUST,CURTIS TENNESSEE COMMUNITY PROPERTY,CURTIS TENNESSEE COMMUNITY PROPERTY TRUST,1,WHITE PINES BUILDING GROUP LLC,1
D & B PROPERTIES INC,D & B PROPERTIES,"D & B PROPERTIES, INC.",1,WHITE PINES BUILDING GROUP LLC,2
D & J PROPERTIES LLC,D & J PROPERTIES,"D & J PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,2
D & M PARTNERS,D & M PARTNERS,D & M PARTNERS,1,WHITE PINES BUILDING GROUP LLC,5
D & M PARTNERS GP,D & M PARTNERS,"D & M PARTNERS, GP",1,WHITE PINES BUILDING GROUP LLC,1
D & S PROPERTIES,D & S PROPERTIES,D & S PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,2
D & W PARTNERS,D & W PARTNERS,D & W PARTNERS,1,WHITE PINES BUILDING GROUP LLC,2
D & W PROPERTIES,D & W PROPERTIES,D & W PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,1
D & W PROPERTIES GP,D & W PROPERTIES,"D & W PROPERTIES, GP",1,WHITE PINES BUILDING GROUP LLC,5
D & W PROPERTIES LLC,D & W PROPERTIES,"D & W PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,1
D&M PARTNERS,D&M PARTNERS,D&M PARTNERS,1,WHITE PINES BUILDING GROUP LLC,5
DEEP RIVER DEVELOPMENT LLC,DEEP RIVER DEVELOPMENT,"DEEP RIVER DEVELOPMENT, LLC",1,WHITE PINES BUILDING GROUP LLC,12
E & G PROPERTIES LLC,E & G PROPERTIES,"E & G PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,1
E & J PROPERTIES,E & J PROPERTIES,E & J PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,1
EATON TENNESSEE COMMUNITY PROPERTY TRUST,EATON TENNESSEE COMMUNITY PROPERTY,EATON TENNESSEE COMMUNITY PROPERTY TRUST,1,WHITE PINES BUILDING GROUP LLC,1
EMANUEL HOME SALE LLC,EMANUEL HOME SALE,"EMANUEL HOME SALE LLC; EMANUEL HOME SALE, LLC",1,WHITE PINES BUILDING GROUP LLC,2
ENTRUST TENNESSEE INC,ENTRUST TENNESSEE,"ENTRUST TENNESSEE, INC.",1,WHITE PINES BUILDING GROUP LLC,1
ESTES TENNESSEE COMMUNITY PROPERTY TRUST,ESTES TENNESSEE COMMUNITY PROPERTY,ESTES TENNESSEE COMMUNITY PROPERTY TRUST,1,WHITE PINES BUILDING GROUP LLC,1
EVELYN PROPERTIES LLC,EVELYN PROPERTIES,"EVELYN PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,1
FORD TENNESSEE COMMUNITY PROPERTY TRUST,FORD TENNESSEE COMMUNITY PROPERTY,FORD TENNESSEE COMMUNITY PROPERTY TRUST,1,WHITE PINES BUILDING GROUP LLC,10
FRIST MASSEY NEUROLOGICAL INST BLDG LTD,FRIST MASSEY NEUROLOGICAL INST BLDG,"FRIST-MASSEY NEUROLOGICAL INST BLDG,LTD.; FRIST-MASSEY NEUROLOGICAL INST.BLDG.LTD.",1,WHITE PINES BUILDING GROUP LLC,4
FTN INVESTMENTS LLC,FTN INVESTMENTS,"FTN INVESTMENTS LLC; FTN INVESTMENTS, LLC",1,WHITE PINES BUILDING GROUP LLC,7
G & B PROPERTIES TRUST,G & B PROPERTIES,G & B PROPERTIES TRUST,1,WHITE PINES BUILDING GROUP LLC,1
G & G PROPERTIES,G & G PROPERTIES,G & G PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,1
G & G PROPERTIES II LLC,G & G PROPERTIES II,"G & G PROPERTIES II, LLC",1,WHITE PINES BUILDING GROUP LLC,11
G & G PROPERTIES LLC,G & G PROPERTIES,G & G PROPERTIES LLC,1,WHITE PINES BUILDING GROUP LLC,2
G & H PROPERTIES,G & H PROPERTIES,G & H PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,1
G & H PROPERTIES ET AL,G & H PROPERTIES ET AL,G & H PROPERTIES ET AL,1,WHITE PINES BUILDING GROUP LLC,1
G & M PARTNERS,G & M PARTNERS,G & M PARTNERS,1,WHITE PINES BUILDING GROUP LLC,2
G & M PROPERTIES LLC,G & M PROPERTIES,"G & M PROPERTIES, LLC",1,WHITE PINES BUILDING GROUP LLC,8
G & R PROPERTIES,G & R PROPERTIES,G & R PROPERTIES,1,WHITE PINES BUILDING GROUP LLC,1
G & S PARTNERS GP,G & S PARTNERS,G & S PARTNERS GP,1,WHITE PINES BUILDING GROUP LLC,2
G & W PARTNERS,G & W PARTNERS,G & W PARTNERS,1,WHITE PINES BUILDING GROUP LLC,20
